group,region,observable,bin_low,bin_high,last_bin_includes_overflow,raw,sumw,sumw2
Wjets,SR1b,muon_pt,110.0,150.0,False,44,0.7207383142105364,0.22128806231845446
Wjets,SR1b,muon_pt,150.0,200.0,False,33,0.23981659941465192,0.1609119941309914
Wjets,SR1b,muon_pt,200.0,300.0,True,32,0.5440396155215321,0.053931142248265077
Wjets,SR1b,n_jets,1.5,2.5,False,181,6.086137318774902,2.4008033170040033
Wjets,SR1b,n_jets,2.5,3.5,False,114,5.472440989788352,3.0860790439023758
Wjets,SR1b,n_jets,3.5,4.5,False,72,1.4157581723683175,0.3645142997156042
Wjets,SR1b,n_jets,4.5,5.5,False,26,0.38517359301343745,0.08170874921027912
Wjets,SR1b,n_jets,5.5,6.5,False,8,-0.13577898929786164,0.016160902741406705
Wjets,SR1b,n_jets,6.5,7.5,True,3,0.011416439765067565,6.454588502619041e-05
Wjets,SR1b,delta_phi,0.0,0.2617993877991494,False,25,0.4004547648272061,0.026478418800874034
Wjets,SR1b,delta_phi,0.2617993877991494,0.5235987755982988,False,34,2.196571558755171,2.0069557802354474
Wjets,SR1b,delta_phi,0.5235987755982988,0.7853981633974483,False,30,0.7949921996145682,0.3237219617955627
Wjets,SR1b,delta_phi,0.7853981633974483,1.0471975511965976,False,22,0.7264169428453512,0.14783858394467014
Wjets,SR1b,delta_phi,1.0471975511965976,1.308996938995747,False,28,0.9172519972075397,0.09408326200705816
Wjets,SR1b,delta_phi,1.308996938995747,1.5707963267948966,False,29,0.42345882937920565,0.12464163979525521
Wjets,SR1b,delta_phi,1.5707963267948966,1.832595714594046,False,29,0.5481292291344972,1.1808906898226388
Wjets,SR1b,delta_phi,1.832595714594046,2.0943951023931953,False,35,1.269312713316402,0.33502406993415657
Wjets,SR1b,delta_phi,2.0943951023931953,2.356194490192345,False,30,0.4229152185760978,0.05321336620588892
Wjets,SR1b,delta_phi,2.356194490192345,2.617993877991494,False,35,1.288033686268085,0.14847585204967567
Wjets,SR1b,delta_phi,2.617993877991494,2.8797932657906435,False,49,2.074447394443254,0.47886956595663077
Wjets,SR1b,delta_phi,2.8797932657906435,3.141592653589793,False,58,2.173162990044841,1.0291376679108366
Wjets,SR1b,delta_eta,0.0,0.5,False,133,3.671829375710617,0.9076218985739957
Wjets,SR1b,delta_eta,0.5,1.0,False,112,5.975471865110904,3.636424306608704
Wjets,SR1b,delta_eta,1.0,1.5,False,64,1.2748424888298893,0.13870225849203427
Wjets,SR1b,delta_eta,1.5,2.0,False,32,-0.15297009330461908,0.33404499806152493
Wjets,SR1b,delta_eta,2.0,2.5,False,24,0.7029594659100129,0.5362301075571753
Wjets,SR1b,delta_eta,2.5,3.0,False,16,0.5183509728034897,0.07599510463275788
Wjets,SR1b,delta_eta,3.0,3.5,False,15,0.9679680587010521,0.2940248956133906
Wjets,SR1b,delta_eta,3.5,4.0,False,7,0.2174176957545485,0.02277344380689139
Wjets,SR1b,delta_eta,4.0,4.5,False,1,0.05927769489632345,0.0035138451122216363
Wjets,SR1b,delta_eta,4.5,5.0,False,0,0.0,0.0
Wjets,SR1b,m_emu,0.0,25.0,False,7,0.2008637604309913,0.05809913114395504
Wjets,SR1b,m_emu,25.0,50.0,False,7,1.3534141001468105,1.6232588416819358
Wjets,SR1b,m_emu,50.0,75.0,False,25,1.5966090425021564,0.5945313722906668
Wjets,SR1b,m_emu,75.0,100.0,False,24,0.753463626007238,0.15580726009696838
Wjets,SR1b,m_emu,100.0,125.0,False,24,1.73531629282728,0.5791022630530662
Wjets,SR1b,m_emu,125.0,150.0,False,27,1.4193337339342402,1.03769761490004
Wjets,SR1b,m_emu,150.0,200.0,False,59,1.4178809643825825,0.8365120144372061
Wjets,SR1b,m_emu,200.0,300.0,False,79,2.787979425315523,0.7233238288295396
Wjets,SR1b,m_emu,300.0,450.0,True,152,1.9702865788653945,0.3409985320253176
Wjets,SR1b,met,30.0,45.0,False,63,4.256861071949941,2.8523501497739328
Wjets,SR1b,met,45.0,60.0,False,74,1.9676138551624966,0.789335064987109
Wjets,SR1b,met,60.0,80.0,False,74,1.976709156650181,0.4485334757858668
Wjets,SR1b,met,80.0,110.0,False,78,3.0583600766741146,1.6650802970627825
Wjets,SR1b,met,110.0,150.0,False,50,1.0247283033208932,0.1273750698288788
Wjets,SR1b,met,150.0,200.0,False,22,0.5273846867509955,0.036305089526959
Wjets,SR1b,met,200.0,300.0,True,43,0.4234903739035996,0.030351711493166143
Wjets,SR1b,n_bjets,-0.5,0.5,False,0,0.0,0.0
Wjets,SR1b,n_bjets,0.5,1.5,False,365,12.899083480687503,5.815663232104406
Wjets,SR1b,n_bjets,1.5,2.5,False,35,0.1322421503439935,0.12051999358900606
Wjets,SR1b,n_bjets,2.5,3.5,False,4,0.20382189338071743,0.01314763276528541
Wjets,SR1b,n_bjets,3.5,4.5,True,0,0.0,0.0
Wjets,SR2b,electron_pt,25.0,35.0,False,0,0.0,0.0
Wjets,SR2b,electron_pt,35.0,45.0,False,0,0.0,0.0
Wjets,SR2b,electron_pt,45.0,60.0,False,1,0.034418773281814294,0.0011846519542249336
Wjets,SR2b,electron_pt,60.0,80.0,False,5,-0.06301871971884562,0.04776998414046076
Wjets,SR2b,electron_pt,80.0,110.0,False,5,-0.013973569683232025,0.06823460685758179
Wjets,SR2b,electron_pt,110.0,150.0,False,0,0.0,0.0
Wjets,SR2b,electron_pt,150.0,200.0,False,6,0.09310334700979667,0.005945056209404085
Wjets,SR2b,electron_pt,200.0,300.0,True,22,0.28553421283517816,0.0105333271926187
Wjets,SR2b,muon_pt,25.0,35.0,False,5,0.10829710165862616,0.002792409361826582
Wjets,SR2b,muon_pt,35.0,45.0,False,5,-0.11701287416746267,0.033796230939924815
Wjets,SR2b,muon_pt,45.0,60.0,False,6,-0.17647632172379957,0.05905297320479622
Wjets,SR2b,muon_pt,60.0,80.0,False,7,0.1261420246121654,0.005079513169907559
Wjets,SR2b,muon_pt,80.0,110.0,False,7,0.26030993150001774,0.026910299290262448
Wjets,SR2b,muon_pt,110.0,150.0,False,4,0.005730116196562329,0.00023095256969667393
Wjets,SR2b,muon_pt,150.0,200.0,False,2,0.04897008900474892,0.0015325844198605665
Wjets,SR2b,muon_pt,200.0,300.0,True,3,0.08010397664385312,0.004272663398015395
Wjets,SR2b,n_jets,1.5,2.5,False,7,-0.030804339847247408,0.07081484772428576
Wjets,SR2b,n_jets,2.5,3.5,False,8,0.10881349871485575,0.006195761308048657
Wjets,SR2b,n_jets,3.5,4.5,False,16,0.3169203517222343,0.019802642540964796
Wjets,SR2b,n_jets,4.5,5.5,False,7,-0.035617377664481406,0.03631390112950969
Wjets,SR2b,n_jets,5.5,6.5,False,1,-0.023248089200649726,0.0005404736514813663
Wjets,SR2b,n_jets,6.5,7.5,True,0,0.0,0.0
Wjets,SR2b,delta_phi,0.0,0.2617993877991494,False,4,0.09618348727214363,0.002980768023372808
Wjets,SR2b,delta_phi,0.2617993877991494,0.5235987755982988,False,3,-0.17708124814934775,0.03216386500682049
Wjets,SR2b,delta_phi,0.5235987755982988,0.7853981633974483,False,4,0.050805546235575316,0.0009607040203861173
Wjets,SR2b,delta_phi,0.7853981633974483,1.0471975511965976,False,4,0.03779687497485076,0.0026407957117348183
Wjets,SR2b,delta_phi,1.0471975511965976,1.308996938995747,False,2,0.08050875863792709,0.0032720252910014127
Wjets,SR2b,delta_phi,1.308996938995747,1.5707963267948966,False,3,-0.023005500498095327,0.0032425566391964464
Wjets,SR2b,delta_phi,1.5707963267948966,1.832595714594046,False,3,-0.20227599483389375,0.05428046390305979
Wjets,SR2b,delta_phi,1.832595714594046,2.0943951023931953,False,3,0.026369850680997148,0.0005046861247197691
Wjets,SR2b,delta_phi,2.0943951023931953,2.356194490192345,False,1,0.015660447762534953,0.000245249624123086
Wjets,SR2b,delta_phi,2.356194490192345,2.617993877991494,False,2,-0.0003815432943183941,0.00019360018796420186
Wjets,SR2b,delta_phi,2.617993877991494,2.8797932657906435,False,4,0.317373996876301,0.029266547733553083
Wjets,SR2b,delta_phi,2.8797932657906435,3.141592653589793,False,6,0.11410936806003677,0.003916364088358246
Wjets,SR2b,delta_eta,0.0,0.5,False,13,0.09586457812481583,0.048892106173052424
Wjets,SR2b,delta_eta,0.5,1.0,False,11,0.28432801771491145,0.020674433688683845
Wjets,SR2b,delta_eta,1.0,1.5,False,8,0.09441294295347506,0.007526357649506297
Wjets,SR2b,delta_eta,1.5,2.0,False,2,-0.22235167709495987,0.05391600738060212
Wjets,SR2b,delta_eta,2.0,2.5,False,3,0.0244688101580747,0.0007878108868252529
Wjets,SR2b,delta_eta,2.5,3.0,False,1,0.022247365652517254,0.0004949452784768042
Wjets,SR2b,delta_eta,3.0,3.5,False,1,0.03709400621587711,0.0013759652971435249
Wjets,SR2b,delta_eta,3.5,4.0,False,0,0.0,0.0
Wjets,SR2b,delta_eta,4.0,4.5,False,0,0.0,0.0
Wjets,SR2b,delta_eta,4.5,5.0,False,0,0.0,0.0
Wjets,SR2b,m_emu,0.0,25.0,False,1,0.034418773281814294,0.0011846519542249336
Wjets,SR2b,m_emu,25.0,50.0,False,1,-0.1791665092987761,0.03210063805430842
Wjets,SR2b,m_emu,50.0,75.0,False,2,0.043449805126612485,0.0018878855655406006
Wjets,SR2b,m_emu,75.0,100.0,False,4,0.05969720382382319,0.0013929951450038919
Wjets,SR2b,m_emu,100.0,125.0,False,3,0.03527112136424241,0.0026993780487320467
Wjets,SR2b,m_emu,125.0,150.0,False,2,0.03649009356680376,0.0007557718352742783
Wjets,SR2b,m_emu,150.0,200.0,False,9,0.09726041648000791,0.08297773004054308
Wjets,SR2b,m_emu,200.0,300.0,False,4,0.014857539994273791,0.0027316316386456936
Wjets,SR2b,m_emu,300.0,450.0,True,13,0.19378559938590975,0.00793694407201731
Wjets,SR2b,met,30.0,45.0,False,3,0.0730225417707326,0.0027172161098207056
Wjets,SR2b,met,45.0,60.0,False,7,0.1952688847951093,0.013797408456512745
Wjets,SR2b,met,60.0,80.0,False,7,-0.057743368617559354,0.03543257469567866
Wjets,SR2b,met,80.0,110.0,False,10,-0.07045355679335705,0.06193946373444634
Wjets,SR2b,met,110.0,150.0,False,5,0.029428088390743692,0.003340030018021192
Wjets,SR2b,met,150.0,200.0,False,3,0.16166698479236574,0.016200637024358158
Wjets,SR2b,met,200.0,300.0,True,4,0.004874469386676572,0.00024029631545248453
Wjets,SR2b,n_bjets,-0.5,0.5,False,0,0.0,0.0
Wjets,SR2b,n_bjets,0.5,1.5,False,0,0.0,0.0
Wjets,SR2b,n_bjets,1.5,2.5,False,35,0.13224215034399361,0.12051999358900489
Wjets,SR2b,n_bjets,2.5,3.5,False,4,0.20382189338071788,0.013147632765285355
Wjets,SR2b,n_bjets,3.5,4.5,True,0,0.0,0.0
Wjets,PRETAG,electron_pt,25.0,35.0,False,52,1.1289302654069395,4.137788627146289
Wjets,PRETAG,electron_pt,35.0,45.0,False,58,4.764268595999831,2.4078158574811206
Wjets,PRETAG,electron_pt,45.0,60.0,False,78,8.57867782053381,4.721981328838069
Wjets,PRETAG,electron_pt,60.0,80.0,False,96,4.668637881457783,7.5031268270583755
Wjets,PRETAG,electron_pt,80.0,110.0,False,100,7.057263365599031,6.941899730343834
Wjets,PRETAG,electron_pt,110.0,150.0,False,148,5.760845090000446,4.084252075073553
Wjets,PRETAG,electron_pt,150.0,200.0,False,338,10.541213952352422,3.8432819310007265
Wjets,PRETAG,electron_pt,200.0,300.0,True,1435,17.604916722565303,1.8691042007392702
Wjets,PRETAG,muon_pt,25.0,35.0,False,299,7.7936845204158525,9.710805105310715
Wjets,PRETAG,muon_pt,35.0,45.0,False,302,10.747604519706558,8.613153130645369
Wjets,PRETAG,muon_pt,45.0,60.0,False,370,7.578929112827948,5.387648304937358
Wjets,PRETAG,muon_pt,60.0,80.0,False,366,12.974286090313822,3.962917532396151
Wjets,PRETAG,muon_pt,80.0,110.0,False,333,11.179390498278217,4.080077204798055
Wjets,PRETAG,muon_pt,110.0,150.0,False,272,4.207163235720334,2.5181792108543677
Wjets,PRETAG,muon_pt,150.0,200.0,False,167,1.385019551911641,0.6036532260542801
Wjets,PRETAG,muon_pt,200.0,300.0,True,196,4.238676164741172,0.632816862684904
Wjets,PRETAG,n_jets,1.5,2.5,False,1291,42.63847660433204,25.38248010598018
Wjets,PRETAG,n_jets,2.5,3.5,False,582,11.402041449370664,8.501778071121349
Wjets,PRETAG,n_jets,3.5,4.5,False,278,4.534553331548809,1.274890213378057
Wjets,PRETAG,n_jets,4.5,5.5,False,112,1.5215525064365636,0.29517755384374544
Wjets,PRETAG,n_jets,5.5,6.5,False,35,-0.0836505706477921,0.05240994972227914
Wjets,PRETAG,n_jets,6.5,7.5,True,7,0.09178037287527219,0.0025146836356028657
Wjets,PRETAG,delta_phi,0.0,0.2617993877991494,False,168,3.180269627012078,0.9602288735806116
Wjets,PRETAG,delta_phi,0.2617993877991494,0.5235987755982988,False,161,3.2856712526760186,3.074231265374298
Wjets,PRETAG,delta_phi,0.5235987755982988,0.7853981633974483,False,175,3.9535183940348055,1.5275779761691821
Wjets,PRETAG,delta_phi,0.7853981633974483,1.0471975511965976,False,153,4.05306402097181,0.6857726494328105
Wjets,PRETAG,delta_phi,1.0471975511965976,1.308996938995747,False,141,3.3680904778985665,0.3770132808884089
Wjets,PRETAG,delta_phi,1.308996938995747,1.5707963267948966,False,157,3.0183749890223535,0.8249444953564674
Wjets,PRETAG,delta_phi,1.5707963267948966,1.832595714594046,False,155,3.364271516723515,7.77340506056844
Wjets,PRETAG,delta_phi,1.832595714594046,2.0943951023931953,False,182,3.924298906112098,1.821218109430391
Wjets,PRETAG,delta_phi,2.0943951023931953,2.356194490192345,False,191,4.375468819586347,2.044381102434293
Wjets,PRETAG,delta_phi,2.356194490192345,2.617993877991494,False,236,7.28884361966111,3.4430412479388433
Wjets,PRETAG,delta_phi,2.617993877991494,2.8797932657906435,False,272,10.294279334554409,6.663909888285176
Wjets,PRETAG,delta_phi,2.8797932657906435,3.141592653589793,False,314,9.998602735662397,6.31352662822229
Wjets,PRETAG,delta_eta,0.0,0.5,False,772,22.802333143617368,11.55251707498852
Wjets,PRETAG,delta_eta,0.5,1.0,False,594,16.00721847061222,9.634001987354232
Wjets,PRETAG,delta_eta,1.0,1.5,False,376,8.503677937639285,3.452744935725103
Wjets,PRETAG,delta_eta,1.5,2.0,False,210,6.940312564309322,5.817105117063114
Wjets,PRETAG,delta_eta,2.0,2.5,False,132,0.8210246720637757,3.5342145562472402
Wjets,PRETAG,delta_eta,2.5,3.0,False,93,0.22398323649244167,0.5880945263788067
Wjets,PRETAG,delta_eta,3.0,3.5,False,77,2.4001991384864234,0.5122839571313953
Wjets,PRETAG,delta_eta,3.5,4.0,False,37,1.8479486913359442,0.37301888687231743
Wjets,PRETAG,delta_eta,4.0,4.5,False,12,0.43050936998358913,0.03496459826554554
Wjets,PRETAG,delta_eta,4.5,5.0,False,2,0.12754646937515002,0.010304937654928903
Wjets,PRETAG,m_emu,0.0,25.0,False,28,0.4721160931468434,0.642279465906848
Wjets,PRETAG,m_emu,25.0,50.0,False,64,3.8401837170688955,2.934945911768171
Wjets,PRETAG,m_emu,50.0,75.0,False,122,5.176479172633569,2.8810899184681418
Wjets,PRETAG,m_emu,75.0,100.0,False,123,8.177279474293444,5.372105823081011
Wjets,PRETAG,m_emu,100.0,125.0,False,140,4.461129615899769,5.449432502461258
Wjets,PRETAG,m_emu,125.0,150.0,False,145,1.664578463053441,4.440252778957738
Wjets,PRETAG,m_emu,150.0,200.0,False,322,9.115683367890284,3.233623513729782
Wjets,PRETAG,m_emu,200.0,300.0,False,487,13.40026896749076,8.142198796758125
Wjets,PRETAG,m_emu,300.0,450.0,True,874,13.797034822438501,2.413321866550146
Wjets,PRETAG,met,30.0,45.0,False,335,13.941707802361238,9.044812084986738
Wjets,PRETAG,met,45.0,60.0,False,410,13.034901466730535,7.508426815999921
Wjets,PRETAG,met,60.0,80.0,False,463,8.263644065645787,9.172189448701195
Wjets,PRETAG,met,80.0,110.0,False,425,15.567081290393595,7.518609651253793
Wjets,PRETAG,met,110.0,150.0,False,280,3.717788068936879,1.3547271342122462
Wjets,PRETAG,met,150.0,200.0,False,143,3.1939855856769257,0.5557100427120585
Wjets,PRETAG,met,200.0,300.0,True,249,2.385645414170585,0.35477539981525485
Wjets,PRETAG,n_bjets,-0.5,0.5,False,1901,46.86960616950334,29.559919719222545
Wjets,PRETAG,n_bjets,0.5,1.5,False,365,12.899083480687526,5.81566323210439
Wjets,PRETAG,n_bjets,1.5,2.5,False,35,0.13224215034399311,0.12051999358900524
Wjets,PRETAG,n_bjets,2.5,3.5,False,4,0.20382189338071832,0.013147632765285522
Wjets,PRETAG,n_bjets,3.5,4.5,True,0,0.0,0.0
Wjets,ZEROb,electron_pt,25.0,35.0,False,43,0.8757854416147275,3.9516755790942364
Wjets,ZEROb,electron_pt,35.0,45.0,False,45,3.015823200935266,1.7441125006003264
Wjets,ZEROb,electron_pt,45.0,60.0,False,63,6.325390125754462,2.9358424529933806
Wjets,ZEROb,electron_pt,60.0,80.0,False,81,4.182265986952851,7.369561862376786
Wjets,ZEROb,electron_pt,80.0,110.0,False,74,4.404148837591123,4.5992315289341015
Wjets,ZEROb,electron_pt,110.0,150.0,False,120,4.393546707446244,3.888229734619361
Wjets,ZEROb,electron_pt,150.0,200.0,False,291,9.102895062466995,3.4611110225134833
Wjets,ZEROb,electron_pt,200.0,300.0,True,1184,14.569750806741645,1.6101550380908713
Wjets,ZEROb,muon_pt,25.0,35.0,False,251,5.78638783440297,9.065412116924438
Wjets,ZEROb,muon_pt,35.0,45.0,False,245,7.137643514042992,6.517953845106584
Wjets,ZEROb,muon_pt,45.0,60.0,False,313,6.228251521861392,4.0975268340805355
Wjets,ZEROb,muon_pt,60.0,80.0,False,293,10.35976450962894,3.0915263963174366
Wjets,ZEROb,muon_pt,80.0,110.0,False,273,9.031294366340608,3.4689824258976922
Wjets,ZEROb,muon_pt,110.0,150.0,False,228,3.4864249215097964,2.2968911485359134
Wjets,ZEROb,muon_pt,150.0,200.0,False,134,1.145202952496986,0.44274123192328674
Wjets,ZEROb,muon_pt,200.0,300.0,True,164,3.6946365492196316,0.5788857204366425
Wjets,ZEROb,n_jets,1.5,2.5,False,1110,36.552339285557125,22.98167678897618
Wjets,ZEROb,n_jets,2.5,3.5,False,468,5.929600459582302,5.415699027218981
Wjets,ZEROb,n_jets,3.5,4.5,False,206,3.118795159180498,0.9103759136624565
Wjets,ZEROb,n_jets,4.5,5.5,False,86,1.1363789134231148,0.21346880463346857
Wjets,ZEROb,n_jets,5.5,6.5,False,27,0.052128418650069466,0.036249046980871946
Wjets,ZEROb,n_jets,6.5,7.5,True,4,0.0803639331102064,0.002450137750578063
Wjets,ZEROb,delta_phi,0.0,0.2617993877991494,False,143,2.779814862184872,0.9337504547797375
Wjets,ZEROb,delta_phi,0.2617993877991494,0.5235987755982988,False,127,1.0890996939208475,1.0672754851388508
Wjets,ZEROb,delta_phi,0.5235987755982988,0.7853981633974483,False,145,3.1585261944202374,1.20385601437362
Wjets,ZEROb,delta_phi,0.7853981633974483,1.0471975511965976,False,131,3.3266470781264594,0.5379340654881396
Wjets,ZEROb,delta_phi,1.0471975511965976,1.308996938995747,False,113,2.4508384806910284,0.282930018881349
Wjets,ZEROb,delta_phi,1.308996938995747,1.5707963267948966,False,128,2.594916159643153,0.7003028555612126
Wjets,ZEROb,delta_phi,1.5707963267948966,1.832595714594046,False,126,2.816142287589021,6.592514370745801
Wjets,ZEROb,delta_phi,1.832595714594046,2.0943951023931953,False,147,2.6549861927957052,1.486194039496236
Wjets,ZEROb,delta_phi,2.0943951023931953,2.356194490192345,False,161,3.9525536010102407,1.9911677362284115
Wjets,ZEROb,delta_phi,2.356194490192345,2.617993877991494,False,201,6.000809933393014,3.294565395889166
Wjets,ZEROb,delta_phi,2.617993877991494,2.8797932657906435,False,223,8.219831940111156,6.185040322328545
Wjets,ZEROb,delta_phi,2.8797932657906435,3.141592653589793,False,256,7.825439745617574,5.284388960311455
Wjets,ZEROb,delta_eta,0.0,0.5,False,639,19.130503767906745,10.644895176414522
Wjets,ZEROb,delta_eta,0.5,1.0,False,482,10.031746605501318,5.997577680745525
Wjets,ZEROb,delta_eta,1.0,1.5,False,312,7.2288354488094,3.314042677233072
Wjets,ZEROb,delta_eta,1.5,2.0,False,178,7.093282657613944,5.483060119001593
Wjets,ZEROb,delta_eta,2.0,2.5,False,108,0.1180652061537687,2.9979844486900644
Wjets,ZEROb,delta_eta,2.5,3.0,False,77,-0.29436773631104235,0.5120994217460477
Wjets,ZEROb,delta_eta,3.0,3.5,False,62,1.4322310797853697,0.21825906151800356
Wjets,ZEROb,delta_eta,3.5,4.0,False,30,1.6305309955813918,0.35024544306542665
Wjets,ZEROb,delta_eta,4.0,4.5,False,11,0.37123167508726584,0.03145075315332391
Wjets,ZEROb,delta_eta,4.5,5.0,False,2,0.12754646937514957,0.010304937654928903
Wjets,ZEROb,m_emu,0.0,25.0,False,21,0.27125233271585203,0.5841803347628931
Wjets,ZEROb,m_emu,25.0,50.0,False,57,2.4867696169220848,1.3116870700862346
Wjets,ZEROb,m_emu,50.0,75.0,False,97,3.5798701301314124,2.286558546177475
Wjets,ZEROb,m_emu,75.0,100.0,False,99,7.423815848286206,5.2162985629840435
Wjets,ZEROb,m_emu,100.0,125.0,False,116,2.7258133230724915,4.870330239408197
Wjets,ZEROb,m_emu,125.0,150.0,False,118,0.24524472911919837,3.402555164057694
Wjets,ZEROb,m_emu,150.0,200.0,False,263,7.697802403507709,2.397111499292579
Wjets,ZEROb,m_emu,200.0,300.0,False,408,10.612289542175237,7.418874967928585
Wjets,ZEROb,m_emu,300.0,450.0,True,722,11.82674824357311,2.0723233345248335
Wjets,ZEROb,met,30.0,45.0,False,272,9.684846730411298,6.192461935212806
Wjets,ZEROb,met,45.0,60.0,False,336,11.067287611568034,6.719091751012815
Wjets,ZEROb,met,60.0,80.0,False,389,6.286934908995609,8.723655972915328
Wjets,ZEROb,met,80.0,110.0,False,347,12.508721213719475,5.853529354191007
Wjets,ZEROb,met,110.0,150.0,False,230,2.6930597656159945,1.2273520643833733
Wjets,ZEROb,met,150.0,200.0,False,121,2.6666008989259153,0.5194049531851028
Wjets,ZEROb,met,200.0,300.0,True,206,1.9621550402669645,0.3244236883220894
Wjets,ZEROb,n_bjets,-0.5,0.5,False,1901,46.86960616950334,29.559919719222556
Wjets,ZEROb,n_bjets,0.5,1.5,False,0,0.0,0.0
Wjets,ZEROb,n_bjets,1.5,2.5,False,0,0.0,0.0
Wjets,ZEROb,n_bjets,2.5,3.5,False,0,0.0,0.0
Wjets,ZEROb,n_bjets,3.5,4.5,True,0,0.0,0.0
Wjets,SS1b,electron_pt,25.0,35.0,False,13,1.879069826088167,1.7790406468080835
Wjets,SS1b,electron_pt,35.0,45.0,False,10,2.163903310602017,2.3040486958126722
Wjets,SS1b,electron_pt,45.0,60.0,False,5,-0.031438053033598395,0.06478579299131812
Wjets,SS1b,electron_pt,60.0,80.0,False,9,1.1767446822194496,0.5552480307100813
Wjets,SS1b,electron_pt,80.0,110.0,False,13,0.7313122489759266,0.09158574273680742
Wjets,SS1b,electron_pt,110.0,150.0,False,11,0.03380572854678904,0.20446715324154335
Wjets,SS1b,electron_pt,150.0,200.0,False,25,0.7952395533592033,0.13801841634211592
Wjets,SS1b,electron_pt,200.0,300.0,True,122,0.70390371441367,0.0672865567699441
Wjets,SS1b,muon_pt,25.0,35.0,False,20,0.4062750962033719,0.020772610607139343
Wjets,SS1b,muon_pt,35.0,45.0,False,30,4.063293090971772,4.684133048863387
Wjets,SS1b,muon_pt,45.0,60.0,False,35,1.163567834544819,0.28301387449330456
Wjets,SS1b,muon_pt,60.0,80.0,False,39,0.5733421172125488,0.06471068308958244
Wjets,SS1b,muon_pt,80.0,110.0,False,25,0.37727207924530837,0.020157288058750805
Wjets,SS1b,muon_pt,110.0,150.0,False,19,0.3555074034363628,0.04335764215670865
Wjets,SS1b,muon_pt,150.0,200.0,False,23,0.5490675417011247,0.03128757936968422
Wjets,SS1b,muon_pt,200.0,300.0,True,17,-0.03578415214367983,0.057048308774007066
Wjets,SS1b,n_jets,1.5,2.5,False,87,4.693669644693311,4.20853524471153
Wjets,SS1b,n_jets,2.5,3.5,False,62,2.0327303509284302,0.8964199938058103
Wjets,SS1b,n_jets,3.5,4.5,False,32,0.08433257190764379,0.018398241142077654
Wjets,SS1b,n_jets,4.5,5.5,False,19,0.5853002233634402,0.08041926208418897
Wjets,SS1b,n_jets,5.5,6.5,False,4,0.037546922467749516,0.0005576665191051455
Wjets,SS1b,n_jets,6.5,7.5,True,4,0.018961297811050937,0.0001506271498517009
Wjets,SS1b,delta_phi,0.0,0.2617993877991494,False,20,1.764036187184207,1.767504750318083
Wjets,SS1b,delta_phi,0.2617993877991494,0.5235987755982988,False,14,0.2066559022534478,0.006185547184287452
Wjets,SS1b,delta_phi,0.5235987755982988,0.7853981633974483,False,9,0.0666678851510122,0.0020783996685687497
Wjets,SS1b,delta_phi,0.7853981633974483,1.0471975511965976,False,9,0.15433060177413366,0.01488301044538108
Wjets,SS1b,delta_phi,1.0471975511965976,1.308996938995747,False,9,0.6445738227519386,0.3076250848460565
Wjets,SS1b,delta_phi,1.308996938995747,1.5707963267948966,False,14,-0.16737749600585972,0.19068888037604423
Wjets,SS1b,delta_phi,1.5707963267948966,1.832595714594046,False,17,0.1819316414670699,0.005989701455132182
Wjets,SS1b,delta_phi,1.832595714594046,2.0943951023931953,False,23,1.2802122385864552,0.5286129309621665
Wjets,SS1b,delta_phi,2.0943951023931953,2.356194490192345,False,13,0.40307739925033886,0.02092156265436806
Wjets,SS1b,delta_phi,2.356194490192345,2.617993877991494,False,25,0.6229383656116222,0.1277197119943288
Wjets,SS1b,delta_phi,2.617993877991494,2.8797932657906435,False,32,0.5347014797812866,0.13254988579364324
Wjets,SS1b,delta_phi,2.8797932657906435,3.141592653589793,False,23,1.7607929833659737,2.0997215697145037
Wjets,SS1b,delta_eta,0.0,0.5,False,62,2.7896052174329977,2.2372730161503904
Wjets,SS1b,delta_eta,0.5,1.0,False,45,0.24379761803171007,0.31651051546928927
Wjets,SS1b,delta_eta,1.0,1.5,False,31,1.7662097194345725,1.7927317156012537
Wjets,SS1b,delta_eta,1.5,2.0,False,21,1.094756866735389,0.32330991961677474
Wjets,SS1b,delta_eta,2.0,2.5,False,10,0.24376948214527022,0.017425738375906448
Wjets,SS1b,delta_eta,2.5,3.0,False,17,0.9712567163231044,0.5011837446231932
Wjets,SS1b,delta_eta,3.0,3.5,False,11,0.1867189604264018,0.004787311273814357
Wjets,SS1b,delta_eta,3.5,4.0,False,8,0.06928785191124387,0.0072979723194623
Wjets,SS1b,delta_eta,4.0,4.5,False,2,0.08326458818562954,0.003946094179732906
Wjets,SS1b,delta_eta,4.5,5.0,False,1,0.003873990545308459,1.5007802745437004e-05
Wjets,SS1b,m_emu,0.0,25.0,False,6,0.3407135465892003,0.03923748749752547
Wjets,SS1b,m_emu,25.0,50.0,False,7,1.4515394566905335,1.731205197317295
Wjets,SS1b,m_emu,50.0,75.0,False,7,0.09379526768459942,0.0014407835288773997
Wjets,SS1b,m_emu,75.0,100.0,False,11,1.5332277270359451,2.5237947327031924
Wjets,SS1b,m_emu,100.0,125.0,False,14,0.9263728097041769,0.1557140381434222
Wjets,SS1b,m_emu,125.0,150.0,False,11,0.22284406177095983,0.015671791836626474
Wjets,SS1b,m_emu,150.0,200.0,False,22,1.5138094240755815,0.5581046898673643
Wjets,SS1b,m_emu,200.0,300.0,False,37,0.339501095829752,0.05726748484180139
